%first_bin_depth: 2.50
%bin_width: 5.00
%container: SG256
%comment: sc0005b
%columns: 470sig 700sig Chlsig temp 
74.000000 74.000000 53.000000 572.000000 
73.000000 73.000000 54.000000 572.000000 
73.000000 74.000000 53.000000 572.000000 
74.000000 77.000000 57.000000 572.000000 
75.000000 74.000000 54.000000 572.000000 
74.000000 75.000000 55.000000 572.000000 
74.000000 74.000000 56.000000 572.000000 
74.000000 76.000000 58.000000 572.000000 
74.000000 76.000000 59.000000 572.000000 
75.000000 77.000000 60.000000 572.000000 
74.000000 76.000000 62.000000 572.000000 
75.000000 78.000000 65.000000 572.000000 
77.000000 86.000000 74.000000 572.000000 
76.000000 84.000000 79.000000 572.000000 
75.000000 78.000000 77.000000 572.000000 
75.000000 75.000000 69.000000 572.000000 
74.000000 71.000000 64.000000 572.000000 
74.000000 72.000000 61.000000 572.000000 
72.000000 70.000000 58.000000 572.000000 
73.000000 70.000000 56.000000 572.000000 
73.000000 71.000000 54.000000 572.000000 
74.000000 70.000000 54.000000 572.000000 
72.000000 69.000000 53.000000 572.000000 
74.000000 71.000000 53.000000 572.000000 
74.000000 70.000000 53.000000 572.000000 
73.000000 69.000000 53.000000 572.000000 
74.000000 69.000000 55.000000 572.000000 
72.000000 69.000000 54.000000 571.000000 
73.000000 69.000000 53.000000 572.000000 
74.000000 71.000000 52.000000 571.000000 
73.000000 71.000000 52.000000 572.000000 
73.000000 69.000000 53.000000 571.000000 
72.000000 70.000000 53.000000 571.000000 
73.000000 70.000000 53.000000 571.000000 
73.000000 68.000000 53.000000 571.000000 
72.000000 69.000000 53.000000 571.000000 
73.000000 68.000000 53.000000 571.000000 
73.000000 68.000000 53.000000 571.000000 
72.000000 69.000000 53.000000 571.000000 
73.000000 69.000000 53.000000 571.000000 
74.000000 70.000000 53.000000 571.000000 
73.000000 70.000000 53.000000 571.000000 
72.000000 69.000000 53.000000 571.000000 
73.000000 69.000000 53.000000 571.000000 
73.000000 71.000000 53.000000 571.000000 
74.000000 72.000000 53.000000 571.000000 
73.000000 73.000000 52.000000 571.000000 
73.000000 73.000000 53.000000 571.000000 
75.000000 70.000000 53.000000 571.000000 
73.000000 71.000000 53.000000 571.000000 
74.000000 71.000000 53.000000 571.000000 
74.000000 71.000000 53.000000 571.000000 
74.000000 70.000000 53.000000 571.000000 
74.000000 71.000000 53.000000 571.000000 
73.000000 71.000000 52.000000 571.000000 
73.000000 70.000000 53.000000 571.000000 
73.000000 70.000000 53.000000 571.000000 
72.000000 70.000000 52.000000 571.000000 
74.000000 70.000000 52.000000 571.000000 
73.000000 70.000000 52.000000 571.000000 
72.000000 71.000000 52.000000 571.000000 
73.000000 70.000000 52.000000 571.000000 
75.000000 69.000000 52.000000 571.000000 
73.000000 69.000000 52.000000 571.000000 
73.000000 69.000000 52.000000 571.000000 
72.000000 69.000000 52.000000 571.000000 
74.000000 70.000000 52.000000 571.000000 
73.000000 70.000000 52.000000 571.000000 
74.000000 71.000000 51.000000 571.000000 
74.000000 69.000000 51.000000 571.000000 
72.000000 69.000000 51.000000 571.000000 
73.000000 68.000000 51.000000 572.000000 
74.000000 70.000000 51.000000 571.000000 
72.000000 71.000000 51.000000 572.000000 
74.000000 69.000000 52.000000 572.000000 
73.000000 68.000000 51.000000 572.000000 
74.000000 72.000000 51.000000 572.000000 
72.000000 68.000000 51.000000 572.000000 
73.000000 69.000000 51.000000 572.000000 
73.000000 69.000000 51.000000 572.000000 
